Typ,ID,Time,Temp,lon,lat,altitude
Bicycle,1,2019-06-27 01:16:00,22.04,7.420653,46.95483,567
Bicycle,1,2019-06-27 01:16:10,21.91,7.420554,46.95525,569
Bicycle,1,2019-06-27 01:16:20,21.81,7.420405,46.9557,570
Bicycle,1,2019-06-27 01:16:30,21.72,7.420266,46.95618,566
Bicycle,1,2019-06-27 01:16:40,21.64,7.42018,46.95662,562
Bicycle,1,2019-06-27 01:16:50,21.58,7.42051,46.95684,561
Bicycle,1,2019-06-27 01:17:00,21.57,7.421069,46.95691,563
Bicycle,1,2019-06-27 01:17:10,21.56,7.421763,46.95699,563
Bicycle,1,2019-06-27 01:17:20,21.51,7.422294,46.95707,561
Bicycle,1,2019-06-27 01:17:30,21.46,7.422666,46.95726,564
Bicycle,1,2019-06-27 01:17:40,21.44,7.423128,46.95729,569
Bicycle,1,2019-06-27 01:17:50,21.38,7.423454,46.95701,571
Bicycle,1,2019-06-27 01:18:00,21.37,7.423781,46.95667,570
Bicycle,1,2019-06-27 01:18:10,21.37,7.424295,46.95651,569
Bicycle,1,2019-06-27 01:18:20,21.37,7.424853,46.95636,569
Bicycle,1,2019-06-27 01:18:30,21.37,7.425495,46.95624,572
Bicycle,1,2019-06-27 01:18:40,21.4,7.42609,46.95609,574
Bicycle,1,2019-06-27 01:18:50,21.44,7.426636,46.95586,574
Bicycle,1,2019-06-27 01:19:00,21.5,7.427101,46.95572,578
Bicycle,1,2019-06-27 01:19:10,21.56,7.427661,46.95566,583
Bicycle,1,2019-06-27 01:19:20,21.62,7.428266,46.95545,586
Bicycle,1,2019-06-27 01:19:30,21.69,7.428806,46.9553,590
Bicycle,1,2019-06-27 01:19:40,21.78,7.429394,46.95509,595
Bicycle,1,2019-06-27 01:19:50,21.87,7.429886,46.95488,596
Bicycle,1,2019-06-27 01:20:00,21.98,7.430341,46.9547,602
Bicycle,1,2019-06-27 01:20:10,22.09,7.430878,46.95439,608
Bicycle,1,2019-06-27 01:20:20,22.21,7.431376,46.95398,610
Bicycle,1,2019-06-27 01:20:30,22.33,7.431776,46.95382,611
Bicycle,1,2019-06-27 01:20:40,22.45,7.432191,46.95349,615
Bicycle,1,2019-06-27 01:20:50,22.58,7.432644,46.95322,616
Bicycle,1,2019-06-27 01:21:00,22.71,7.433033,46.95296,620
Bicycle,1,2019-06-27 01:21:10,22.82,7.433411,46.9526,620
Bicycle,1,2019-06-27 01:21:20,22.9,7.433841,46.95227,621
Bicycle,1,2019-06-27 01:21:30,22.91,7.434233,46.95203,624
Bicycle,1,2019-06-27 01:21:40,22.93,7.434585,46.95165,626
Bicycle,1,2019-06-27 01:21:50,22.98,7.434841,46.95141,627
Bicycle,1,2019-06-27 01:22:00,23.01,7.435219,46.95121,631
Bicycle,1,2019-06-27 01:22:10,23.06,7.435568,46.95102,632
Bicycle,1,2019-06-27 01:22:20,23.11,7.435916,46.9507,626
Bicycle,1,2019-06-27 01:22:30,23.12,7.436515,46.95067,613
Bicycle,1,2019-06-27 01:22:40,23.12,7.437054,46.95077,607
Bicycle,1,2019-06-27 01:22:50,23.12,7.437478,46.95101,602
Bicycle,1,2019-06-27 01:23:00,23.12,7.437878,46.95131,596
Bicycle,1,2019-06-27 01:23:10,23.12,7.43763,46.95153,592
Bicycle,1,2019-06-27 01:23:20,23.12,7.437306,46.95177,590
Bicycle,1,2019-06-27 01:23:30,23.06,7.436889,46.952,586
Bicycle,1,2019-06-27 01:23:40,23.01,7.43638,46.9523,582
Bicycle,1,2019-06-27 01:23:50,22.9,7.435761,46.95259,578
Bicycle,1,2019-06-27 01:24:00,22.85,7.435539,46.95278,576
Bicycle,1,2019-06-27 01:24:10,22.85,7.435499,46.95292,574
Bicycle,1,2019-06-27 01:24:20,22.88,7.434966,46.95309,574
Bicycle,1,2019-06-27 01:24:30,22.95,7.434778,46.95304,573
Bicycle,1,2019-06-27 01:24:40,23.02,7.434759,46.95305,573
Bicycle,1,2019-06-27 01:24:50,23.05,7.434751,46.95305,573
Bicycle,1,2019-06-27 01:25:00,23.09,7.434738,46.95306,573
Bicycle,1,2019-06-27 01:25:10,23.05,7.434728,46.95309,573
Bicycle,1,2019-06-27 01:25:20,23.05,7.434726,46.9531,573.0016
Bicycle,1,2019-06-27 01:25:30,23.05,7.434726,46.9531,573.0036
Bicycle,1,2019-06-27 01:25:40,23.05,7.434726,46.9531,573.0056
Bicycle,1,2019-06-27 01:25:50,23.05,7.434726,46.9531,573.0077
Bicycle,1,2019-06-27 01:26:00,23.05,7.434726,46.95309,573.0097
Logger,3,2019-06-27 01:00:00,23.261,7.42253,46.95292,553.8
Logger,3,2019-06-27 01:00:00,23.388,7.40633,46.94333,555.5
Logger,3,2019-06-27 01:00:00,26.211,7.44925,46.94851,536.6
Logger,3,2019-06-27 01:00:00,20.742,7.38733,46.98041,590.2
Logger,3,2019-06-27 01:00:00,21.441,7.38371,46.9402,561.9
Logger,3,2019-06-27 01:00:00,24.416,7.46248,46.968,550.5
Logger,3,2019-06-27 01:00:00,21.553,7.42015,46.95029,552.4
Logger,3,2019-06-27 01:00:00,23.966,7.4354,46.95791,558.6
Logger,3,2019-06-27 01:00:00,21.967,7.43982,46.96249,562.8
Logger,3,2019-06-27 01:00:00,23.517,7.47194,46.94701,564
Logger,3,2019-06-27 01:00:00,21.967,7.46442,46.94471,549.2
Logger,3,2019-06-27 01:00:00,24.352,7.44885,46.94381,530.8
Logger,3,2019-06-27 01:00:00,24.867,7.44415,46.9497,539.2
Logger,3,2019-06-27 01:00:00,25.773,7.43849,46.94729,542.5
Logger,3,2019-06-27 01:00:00,23.469,7.46019,46.95189,568.4
Logger,3,2019-06-27 01:00:00,23.437,7.44738,46.93861,519.7
Logger,3,2019-06-27 01:00:00,24.738,7.46992,46.95065,579.1
Logger,3,2019-06-27 01:00:00,25.096,7.39462,46.90339,656.7
Logger,3,2019-06-27 01:00:00,21.569,7.44213,46.9395,503.1
Logger,3,2019-06-27 01:00:00,22.924,7.4562,46.94687,499.6
Logger,3,2019-06-27 01:00:00,23.613,7.49872,46.95575,574.3
Logger,3,2019-06-27 01:00:00,22.221,7.42031,46.92781,567.2
Logger,3,2019-06-27 01:00:00,24.738,7.42567,46.94719,543.7
Logger,3,2019-06-27 01:00:00,24.191,7.43097,46.94192,524.6
Logger,3,2019-06-27 01:00:00,20.742,7.47124,46.94861,558.5
Logger,3,2019-06-27 01:00:00,25.4,7.47194,46.95555,563.7
Logger,3,2019-06-27 01:00:00,20.869,7.40995,46.92041,577.2
Logger,3,2019-06-27 01:00:00,20.805,7.42128,46.95739,552.3
Logger,3,2019-06-27 01:00:00,22.557,7.45656,46.93798,535.2
Logger,3,2019-06-27 01:00:00,24.577,7.45802,46.95696,559.3
Logger,3,2019-06-27 01:00:00,23.693,7.46887,46.94518,566.3
Logger,3,2019-06-27 01:00:00,25.077,7.44772,46.95519,542.8
Logger,3,2019-06-27 01:00:00,24.094,7.44514,46.95896,538.1
Logger,3,2019-06-27 01:00:00,23.18,7.43739,46.92607,619.8
Logger,3,2019-06-27 01:00:00,22.046,7.40134,46.9489,545.9
Logger,3,2019-06-27 01:00:00,24.496,7.45193,46.94858,533.1
Logger,3,2019-06-27 01:00:00,22.972,7.43462,46.94187,521.4
Logger,3,2019-06-27 01:00:00,25.287,7.45351,46.94813,532
Logger,3,2019-06-27 01:00:00,25.028,7.44741,46.94828,539.5
Logger,3,2019-06-27 01:00:00,24.497,7.46968,46.96717,547.6
Logger,3,2019-06-27 01:00:00,24.707,7.44418,46.94983,539
Logger,3,2019-06-27 01:00:00,22.876,7.43821,46.9651,573.1
Logger,3,2019-06-27 01:00:00,20.663,7.46833,46.94644,558.2
Logger,3,2019-06-27 01:00:00,23.468,NA,NA,NA
Logger,3,2019-06-27 01:00:00,18.774,7.36586,46.93362,574.3
Logger,3,2019-06-27 01:00:00,25.206,7.45191,46.96174,554.9
Logger,3,2019-06-27 01:00:00,25.481,7.44376,46.94879,541.5
Logger,3,2019-06-27 01:00:00,24.722,7.44077,46.95152,534.6
Logger,3,2019-06-27 01:00:00,24.335,7.43133,46.94077,525.7
Logger,3,2019-06-27 01:00:00,22.989,7.48007,46.93919,553.1
Logger,3,2019-06-27 01:00:00,21.744,7.41689,46.94211,548.4
Logger,3,2019-06-27 01:00:00,22.812,7.43887,46.93508,532.6
Logger,3,2019-06-27 01:00:00,22.142,7.37478,46.94555,554.2
Logger,3,2019-06-27 01:00:00,21.489,7.44116,46.974,492.4
Logger,3,2019-06-27 01:00:00,21.919,7.44922,46.96766,526.8
Logger,3,2019-06-27 01:00:00,20.583,7.50376,46.96682,557.6
Logger,3,2019-06-27 01:00:00,24.674,7.43365,46.94832,540.1
Logger,3,2019-06-27 01:00:00,23.1,7.42312,46.93719,560.6
Logger,3,2019-06-27 01:00:00,25.319,7.44354,46.94692,542.6
Logger,3,2019-06-27 01:00:00,25.255,7.43786,46.94658,540.3
Logger,3,2019-06-27 01:00:00,24.142,7.46407,46.94714,561.6
Logger,3,2019-06-27 01:00:00,25.562,7.44437,46.94917,539.1
Logger,3,2019-06-27 01:00:00,21.808,7.45326,46.93122,533.5
Logger,3,2019-06-27 01:00:00,23.501,7.43582,46.96406,576.1
Logger,3,2019-06-27 01:00:00,20.758,7.44571,46.94446,500.8
Logger,3,2019-06-27 01:00:00,21.044,7.51182,46.89942,513.1
Logger,3,2019-06-27 01:00:00,22.238,7.46954,46.9356,544.6
Logger,3,2019-06-27 01:00:00,24.046,7.45822,46.94065,551.6
Logger,3,2019-06-27 01:00:00,24.706,7.46255,46.96312,554.5
Logger,3,2019-06-27 01:00:00,23.229,7.48707,46.95289,551.5
Logger,3,2019-06-27 01:00:00,19.837,7.44504,46.96547,494.5
Logger,3,2019-06-27 01:00:00,21.282,NA,NA,NA
Logger,3,2019-06-27 01:00:00,21.76,7.46403,46.9908,552.8
Logger,3,2019-06-27 01:00:00,22.701,7.42805,46.93514,573.7
Logger,3,2019-06-27 01:00:00,23.918,7.43714,46.9517,561.6
CWS,2,NA,NA,7.3943629616851,46.885989049692,724
CWS,2,2019-06-27 00:57:06,26.8,7.383338,46.883334,659
CWS,2,2019-06-27 00:59:57,23.4,7.38997,46.885852,664
CWS,2,2019-06-27 00:50:12,NA,7.396762,46.938692,563
CWS,2,2019-06-27 00:57:53,24.8,7.393031698846,46.943502964423,559
CWS,2,2019-06-27 00:56:44,24.5,7.383468,46.94838,564
CWS,2,2019-06-27 00:54:29,24.9,7.3906078,46.9393034,563
CWS,2,2019-06-27 00:53:45,NA,7.383763216919,46.960911343438,491
CWS,2,NA,NA,7.395193,46.969016,575
CWS,2,2019-06-27 00:59:35,26,7.388242,46.935403,877
CWS,2,NA,NA,7.3931004999999,46.9686949,497
CWS,2,2019-06-27 00:52:10,23.5,7.387597,46.968521,504
CWS,2,2019-06-27 00:56:53,NA,7.385678,46.960113,505
CWS,2,NA,NA,7.3848442,46.985647,623
CWS,2,2019-06-27 00:56:55,27,7.383176,46.985635,622
CWS,2,NA,NA,7.385756,46.985748,613
CWS,2,2019-06-27 00:54:59,23.5,7.5418698,46.8962022,531
CWS,2,2019-06-27 00:58:34,NA,7.4968464999999,46.8845937,535
CWS,2,2019-06-27 00:51:55,27,7.499769,46.8817056,522
CWS,2,NA,NA,7.5445334976196,46.89685791829,540
CWS,2,2019-06-27 00:57:57,23.9,7.5049432398692,46.878194924856,539
CWS,2,2019-06-27 00:51:48,22.8,7.49307,46.89336,556
CWS,2,2019-06-27 00:54:31,NA,7.4997968,46.9175396,510
CWS,2,2019-06-27 00:51:56,24.5,7.499917,46.886085,523
CWS,2,2019-06-27 00:55:39,NA,7.4997189369507,46.882379277947,524
CWS,2,2019-06-27 00:54:06,27.9,7.489569,46.871388,596
CWS,2,2019-06-27 00:53:16,25.9,7.4968374,46.9007223,513
CWS,2,2019-06-27 01:00:05,23.8,7.4915438,46.8686836,552
CWS,2,2019-06-27 00:55:26,25.9,7.5070949999999,46.8812327,547
CWS,2,2019-06-27 00:58:39,26.6,7.5068623,46.8807888,546
CWS,2,2019-06-27 00:54:28,23.3,7.501444,46.884176,524
CWS,2,2019-06-27 01:00:54,23.5,7.498782,46.8848117,525
CWS,2,NA,NA,7.4975849,46.8880656,530
CWS,2,2019-06-27 00:56:23,26.2,7.4627716246064,46.922055463858,565
CWS,2,2019-06-27 00:56:16,NA,7.4326159392216,46.894308085571,779
CWS,2,2019-06-27 00:53:21,24.8,7.41184,46.91092,662
CWS,2,2019-06-27 00:55:32,24.9,7.43213,46.92471,635
CWS,2,2019-06-27 00:53:41,22.8,7.40777,46.92022,586
CWS,2,2019-06-27 00:51:42,25.1,7.475736,46.88223,830
CWS,2,2019-06-27 01:00:59,22.5,7.4083063736664,46.92437853784,605
CWS,2,NA,NA,7.4150876,46.91008,658
CWS,2,2019-06-27 00:52:45,24,7.4196222,46.9217747,622
CWS,2,2019-06-27 00:57:18,26.9,7.415754,46.913126,630
CWS,2,NA,NA,7.4146223068237,46.880202036147,710
CWS,2,NA,NA,7.409987,46.889546,711
CWS,2,2019-06-27 00:59:20,22.7,7.421653,46.9248345,597
CWS,2,2019-06-27 01:00:00,26.9,7.4180889749645,46.906110081866,735
CWS,2,2019-06-27 00:59:38,24.9,7.4162511792068,46.910842049975,646
CWS,2,2019-06-27 00:51:33,27.4,7.467421,46.916615,565
CWS,2,2019-06-27 00:55:12,25,7.419442,46.91765,-999
CWS,2,NA,NA,7.4119000000001,46.91085,662
CWS,2,2019-06-27 00:51:48,27.6,7.517955,46.935309,593
CWS,2,2019-06-27 00:51:50,23.6,7.5464162000001,46.9256395,622
CWS,2,2019-06-27 00:59:15,24,7.54509,46.925675,603
CWS,2,NA,NA,7.4968578784475,46.977900050282,602
CWS,2,2019-06-27 00:55:36,23.2,7.4997491,46.9811288,623
CWS,2,2019-06-27 01:00:11,25.4,7.501549,46.975624,604
CWS,2,2019-06-27 01:01:00,25.9,7.5376,46.930259,624
CWS,2,2019-06-27 00:56:51,26.9,7.505346,46.974159,626
CWS,2,NA,NA,7.529239,46.93181,-999
CWS,2,2019-06-27 00:54:45,NA,7.5022793010155,46.969686591458,603
CWS,2,2019-06-27 00:53:11,NA,7.499718,46.956786,0
CWS,2,NA,NA,7.4853330999999,46.9797822,589
CWS,2,2019-06-27 00:51:51,24.6,7.508656,46.955983,463
CWS,2,2019-06-27 00:59:23,26.5,7.498592,46.977421,-999
CWS,2,2019-06-27 00:52:28,23.5,7.4986394,46.9760471,596
CWS,2,2019-06-27 00:53:36,26.7,7.496343,46.938114,565
CWS,2,2019-06-27 00:56:15,25.3,7.489066,46.975584,573
CWS,2,NA,NA,7.498937,46.974049,599
CWS,2,2019-06-27 00:51:32,26.2,7.4980367319906,46.960109445642,420
CWS,2,2019-06-27 01:01:22,27.2,7.497425,46.960009,562
CWS,2,2019-06-27 00:59:17,24.4,7.492617,46.971724,554
CWS,2,2019-06-27 00:52:31,26.2,7.5114517,46.9357864,597
CWS,2,2019-06-27 00:54:29,24,7.4980399884682,46.961484859133,564
CWS,2,NA,NA,7.512809,46.931601,-999
CWS,2,2019-06-27 00:51:35,26.3,7.4931656,46.9539286,566
CWS,2,2019-06-27 01:00:59,26.4,7.495198,46.940638,-999
CWS,2,2019-06-27 01:00:10,NA,7.497195,46.954681,-999
CWS,2,2019-06-27 00:57:34,26.8,7.4981087,46.9374999,-999
CWS,2,2019-06-27 00:53:42,27.6,7.4873069,46.9577083,554
CWS,2,2019-06-27 00:59:35,25.3,7.4908603767212,46.958695519352,551
CWS,2,NA,NA,7.4961593,46.9388432,564
CWS,2,2019-06-27 00:52:14,28.1,7.4826945,46.9554463,556
CWS,2,2019-06-27 00:59:22,24.3,7.4837181,46.958905,597
CWS,2,2019-06-27 00:57:33,24.6,7.4926697452302,46.976380306613,597
CWS,2,2019-06-27 01:00:15,25.5,7.5034,46.931384,-999
CWS,2,2019-06-27 00:53:39,25.3,7.5329932797623,46.959179655691,605
CWS,2,2019-06-27 00:51:19,27.2,7.534338,46.959315,596
CWS,2,2019-06-27 00:54:07,NA,7.4874141,46.9592224,552
CWS,2,2019-06-27 00:59:07,26.9,7.4851934909821,46.965485927012,556
CWS,2,2019-06-27 00:55:48,22.7,7.4853973388672,46.965031975102,555
CWS,2,2019-06-27 01:00:30,26,7.488175,46.952357,551
CWS,2,NA,NA,7.4906533996508,46.936091354808,559
CWS,2,2019-06-27 01:00:54,26.6,7.48816,46.93233,562
CWS,2,2019-06-27 00:57:28,25.4,7.485092,46.9321928,564
CWS,2,2019-06-27 01:00:26,28.2,7.442062,46.949739,548
CWS,2,2019-06-27 00:59:04,24,7.425424,46.927443,602
CWS,2,2019-06-27 00:59:26,25.5,7.4250119259034,46.946971542952,546
CWS,2,2019-06-27 00:57:28,NA,7.4128055,46.9274313,576
CWS,2,2019-06-27 00:57:56,NA,7.464317,46.965701,554
CWS,2,2019-06-27 01:01:13,24.5,7.458184,46.960379,559
CWS,2,NA,NA,7.422554,46.926912,578
CWS,2,NA,NA,7.4498673000001,46.9693335,524
CWS,2,2019-06-27 00:54:59,NA,7.457077,46.956149,564
CWS,2,2019-06-27 00:54:44,25.3,7.4129422999999,46.9427771,552
CWS,2,2019-06-27 01:00:45,25,7.465139,46.965974,554
CWS,2,2019-06-27 00:58:41,27.3,7.449509,46.957903,-999
CWS,2,NA,NA,7.45508,46.95902,563
CWS,2,2019-06-27 00:54:06,24.9,7.4701338164214,46.935716652072,549
CWS,2,2019-06-27 01:00:55,24.7,7.4702670342988,46.951753038549,578
CWS,2,2019-06-27 00:58:55,24.7,7.4226963999999,46.9738197,501
CWS,2,2019-06-27 00:57:48,25.4,7.4705357,46.9498279,574
CWS,2,2019-06-27 00:54:34,25.8,7.454155,46.958211,565
CWS,2,2019-06-27 00:56:56,26.4,7.469408,46.950107,566
CWS,2,2019-06-27 01:00:53,24.6,7.4597515,46.9455718,558
CWS,2,2019-06-27 00:58:36,NA,7.4166476,46.9299157,569
CWS,2,NA,NA,7.423936,46.937364,567
CWS,2,NA,NA,7.45418,46.94844,540
CWS,2,2019-06-27 00:55:48,24.8,7.4697999,46.9503897,581
CWS,2,2019-06-27 00:58:19,27.9,7.465488,46.939864,555
CWS,2,2019-06-27 00:53:54,25.9,7.4670616246835,46.935144840604,542
CWS,2,2019-06-27 00:52:38,24.8,7.4182403624268,46.926834213036,570
CWS,2,2019-06-27 00:58:51,23,7.4650281,46.9341626,540
CWS,2,2019-06-27 00:53:49,25.5,7.458017,46.948286,557
CWS,2,2019-06-27 00:58:03,27.8,7.4517284,46.9478709,537
CWS,2,2019-06-27 00:52:14,26.5,7.4611331999999,46.9476896,553
CWS,2,NA,NA,7.463312,46.948498,-999
CWS,2,2019-06-27 00:59:20,26.7,7.41077,46.926425,598
CWS,2,2019-06-27 00:59:13,NA,7.451006,46.9481588,541
CWS,2,2019-06-27 00:57:11,24.5,7.454552,46.941369,544
CWS,2,NA,NA,7.4508797,46.971924,527
CWS,2,2019-06-27 00:56:35,23.2,7.429222,46.975733,528
CWS,2,2019-06-27 00:53:54,26.2,7.4559167,46.9415827,551
CWS,2,2019-06-27 00:54:44,25.7,7.4440079,46.9710728,546
CWS,2,2019-06-27 00:57:43,22.8,7.4650535032958,46.944634029414,552
CWS,2,2019-06-27 00:55:02,24.5,7.4337800000001,46.93487,554
CWS,2,2019-06-27 01:00:17,23.5,7.4466086,46.97062,514
CWS,2,2019-06-27 01:00:29,25.2,7.455417,46.940912,545
CWS,2,NA,NA,7.4567930000001,46.9553085,564
CWS,2,2019-06-27 00:54:58,NA,7.441754,46.975468,-999
CWS,2,2019-06-27 01:00:24,24,7.443596,46.961158,519
CWS,2,2019-06-27 00:53:59,22.8,7.4671706,46.9383063,546
CWS,2,2019-06-27 00:51:22,24.1,7.449316,46.938608,529
CWS,2,2019-06-27 00:57:22,28.1,7.433229,46.941349,-999
CWS,2,2019-06-27 00:49:46,24.7,7.428532,46.940472,-999
CWS,2,2019-06-27 01:00:54,NA,7.43983,46.969145,496
CWS,2,2019-06-27 00:59:05,27.3,7.4341822782065,46.952038429783,565
CWS,2,NA,NA,7.4347230930364,46.93845473353,528
CWS,2,2019-06-27 01:00:00,25.7,7.4366719275782,46.9594240515,564
CWS,2,NA,NA,7.434278011322,46.942849265345,531
CWS,2,NA,NA,7.4280456,46.9468814,539
CWS,2,NA,NA,7.4313167738143,46.939745147208,539
CWS,2,2019-06-27 00:52:15,NA,7.445311,46.966606,498
CWS,2,2019-06-27 01:01:18,27.2,7.4360077,46.9407569,524
CWS,2,2019-06-27 00:58:14,25.2,7.442982,46.934614,512
CWS,2,NA,NA,7.4387503,46.9720415,491
CWS,2,2019-06-27 00:58:51,25.6,7.4367707,46.9416246,525
CWS,2,2019-06-27 00:53:45,23.9,7.440525,46.93722,515
CWS,2,2019-06-27 00:53:35,28,7.436463,46.937254,558
CWS,2,NA,NA,7.4304445,46.9755582,522
CWS,2,2019-06-27 00:55:56,25,7.431231,46.946446,545
CWS,2,2019-06-27 00:51:06,28.2,7.44181,46.9432,507
CWS,2,2019-06-27 00:51:20,25.1,7.4343703,46.9342175,549
CWS,2,2019-06-27 00:59:37,24.3,7.4361732,46.9710803,497
CWS,2,NA,NA,7.4799817000001,46.9764923,549
CWS,2,2019-06-27 00:54:38,26.7,7.4368859,46.9390832,527
CWS,2,2019-06-27 00:52:42,26,7.4366617000001,46.9558862,556
CWS,2,2019-06-27 01:00:39,NA,7.427723,46.945344,542
CWS,2,2019-06-27 00:51:49,27.2,7.4752966912044,46.969861835465,559
CWS,2,2019-06-27 01:00:45,26.2,7.4789730289804,46.982087267452,567
CWS,2,2019-06-27 00:52:24,26.3,7.43794,46.93853,528
CWS,2,2019-06-27 00:54:36,NA,7.4582630362457,46.978672160242,516
CWS,2,2019-06-27 01:00:37,25.8,7.432077,46.942761,529
CWS,2,2019-06-27 00:59:28,23.5,7.416518,46.929205,571
CWS,2,2019-06-27 00:56:20,24,7.4739896807591,46.971278640486,556
CWS,2,2019-06-27 00:58:57,26.3,7.4747222,46.9383852,555
CWS,2,2019-06-27 00:59:29,24.6,7.47633,46.9719,552
CWS,2,2019-06-27 00:57:10,NA,7.4406166,46.9818083,501
CWS,2,2019-06-27 00:59:06,26,7.4371885,46.9267777,612
CWS,2,2019-06-27 00:53:25,26.3,7.476381,46.972326,551
CWS,2,2019-06-27 00:53:38,24.6,7.4176660325892,46.928625567511,566
CWS,2,2019-06-27 00:55:55,24.4,7.433178,46.937278,540
CWS,2,2019-06-27 00:51:42,26,7.4779484,46.9294816,-999
CWS,2,2019-06-27 01:01:02,23.6,7.4750363000001,46.9765516,529
CWS,2,2019-06-27 01:00:55,24.6,7.440598621181,46.98174706288,501
CWS,2,NA,NA,7.476495,46.970407,560
CWS,2,2019-06-27 00:56:01,27.3,7.4736355338315,46.977123152508,527
CWS,2,NA,NA,7.477646,46.980337,561
CWS,2,2019-06-27 00:59:56,26.7,7.4723028931762,46.970487298955,560
CWS,2,2019-06-27 01:01:35,24.9,7.479347,46.930281,570
CWS,2,NA,NA,7.4366211,46.9779333,525
CWS,2,2019-06-27 00:51:34,25.6,7.4781729135796,46.933373598315,549
CWS,2,2019-06-27 00:53:45,25.3,7.4746751270553,46.974278001253,525
CWS,2,2019-06-27 01:28:34,NA,7.4404077418218,46.981424912854,501
CWS,2,2019-06-27 00:59:13,23.9,7.44038,46.97899,511
CWS,2,2019-06-27 01:00:33,26.8,7.4756502,46.9709663,554
CWS,2,2019-06-27 00:59:16,23.5,7.4608784936283,46.980908587957,531
CWS,2,2019-06-27 00:57:06,23.4,7.4251572000001,46.9421586,547
CWS,2,2019-06-27 00:53:27,23.9,7.4482051,46.9306725,553
CWS,2,2019-06-27 00:58:39,26.4,7.4438013,46.9274811,618
CWS,2,NA,NA,7.460968,46.978025,587
CWS,2,2019-06-27 01:00:30,NA,7.443368,46.931877,-999
CWS,2,2019-06-27 00:55:32,23.9,7.43486,46.92614,620
CWS,2,2019-06-27 01:00:12,24.6,7.443632,46.926228,648
CWS,2,2019-06-27 00:57:52,24.2,7.4796851693116,46.959125581187,554
CWS,2,2019-06-27 00:52:47,26.3,7.4242521423279,46.954537268553,555
CWS,2,2019-06-27 00:57:21,25.8,7.454837,46.931102,-999
CWS,2,2019-06-27 00:59:47,NA,7.4040315,46.9434381,0
CWS,2,2019-06-27 00:55:23,23.7,7.44668,46.932573,534
CWS,2,2019-06-27 00:59:15,NA,7.422383,46.9519259,556
CWS,2,2019-06-27 00:56:50,24.9,7.426303,46.951646,551
CWS,2,2019-06-27 00:52:45,24.7,7.4220639227539,46.928712707231,564
CWS,2,2019-06-27 00:52:57,23.9,7.422587,46.934264,561
CWS,2,2019-06-27 01:00:37,23.3,7.425485,46.9278,600
CWS,2,NA,26.375,7.409501,46.948653,567
CWS,2,2019-06-27 01:00:31,NA,7.4208215810428,46.925430991731,583
CWS,2,2019-06-27 00:53:50,26.3,7.478574,46.944236,566
CWS,2,2019-06-27 00:52:07,23.9,7.408946,46.974145,562
CWS,2,2019-06-27 00:55:37,NA,7.4255359699753,46.928420287944,580
CWS,2,2019-06-27 01:00:31,24,7.4253053,46.928369,579
CWS,2,2019-06-27 00:53:24,25,7.41989,46.925538,580
CWS,2,2019-06-27 00:59:41,26.1,7.465893,46.976833,547
CWS,2,2019-06-27 00:59:46,25.7,7.4838204258859,47.013748092172,546
CWS,2,2019-06-27 00:54:04,25.5,7.4866954,47.013563,538
CWS,2,2019-06-27 00:54:20,23.4,7.4825335,47.016991,532
CWS,2,2019-06-27 00:57:05,27.4,7.4973375,47.0206078,527
CWS,2,2019-06-27 00:57:56,23.3,7.495105,47.022802,524
CWS,2,2019-06-27 00:58:54,26.2,7.496165183606,47.022628331401,524
CWS,2,2019-06-27 00:53:52,23.6,7.5333637352473,47.0215775997,581
CWS,2,2019-06-27 00:59:34,NA,7.5041461000001,47.0198233,531
CWS,2,2019-06-27 00:55:48,25.7,7.4989940466066,46.983055975458,638
CWS,2,2019-06-27 00:55:11,26,7.49514,47.02105,527
CWS,2,2019-06-27 00:58:14,24.9,7.4440586000001,47.019676,567
CWS,2,NA,NA,7.461125,47.002348,560
CWS,2,2019-06-27 00:54:22,27.9,7.4780069008058,46.984632759362,570
CWS,2,2019-06-27 00:59:45,25.3,7.481048,47.013055,549
CWS,2,2019-06-27 00:55:07,26.7,7.4495234999999,47.0205694,558
CWS,2,2019-06-27 00:52:36,NA,7.450769,46.991084,569
CWS,2,2019-06-27 00:54:59,26.6,7.462731790213,47.020153557374,561
CWS,2,2019-06-27 00:52:34,25.7,7.4590367000001,46.9979728,557
CWS,2,NA,NA,7.441385,46.986481,-999
CWS,2,2019-06-27 00:54:28,25.2,7.440679,46.985328,-999
CWS,2,NA,NA,7.4529853,47.0013416,581
CWS,2,2019-06-27 00:55:59,24,7.4562691,46.9925251,549
CWS,2,2019-06-27 00:53:29,26.6,7.4560045324912,47.015221907451,565
CWS,2,NA,NA,7.444218,46.999713,-999
CWS,2,NA,NA,7.4568584,46.9865223,531
CWS,2,2019-06-27 00:59:07,NA,7.4548136,46.9971183,561
CWS,2,2019-06-27 00:59:01,24.1,7.4586409999999,46.9856176,548
CWS,2,2019-06-27 00:59:19,25,7.404237,46.996003,599
CWS,2,2019-06-27 01:00:46,26.9,7.4473291,47.0212397,612
CWS,2,2019-06-27 00:55:03,NA,7.439301,46.984925,540
CWS,2,2019-06-27 00:57:04,26.6,7.4304002,47.0039018,600
CWS,2,2019-06-27 01:00:46,24.1,7.4414591,47.0209658,572
CWS,2,2019-06-27 00:53:30,26.2,7.504689,46.958496,592
CWS,2,2019-06-27 00:54:07,25.8,7.49368,47.02078,524
CWS,2,2019-06-27 00:51:06,26.6,7.486982,46.928847,550
