"ID","Year","DOY","HHMM","Seconds","Temp.degC","RelHum.percent","CO2.ppm","H2O.degC","Tdew.","Tfrost.","TIMESTAMP","TNUM","X","Y","Z","dateAndTime","TIMESTAMP_CEST","Equal_Temp_Flag","NbrofSats_Flag","Implausible_Flag","Route_Flag","log_dist_mean","log_dist","log_dist_name","log_temp_weighted_mean","log_temp","log_number_of_log","log_temp_difference","log_dist_mean.1","log_dist.1","log_dist_name.1","log_temp_weighted_mean.1","log_temp.1","log_number_of_log.1","log_temp_difference.1","log_temp_night_weighted_mean","delta_T_log","bicycle_T_diurnal_corrected","delta_T_log_interpolated","bicycle_T_diurnal_corr_interpolated"
107,2019,177,2303,40,24.18,73,536.6,18.34,12.68,3.101,"2019-06-26 23:03:40",1561590220,7.426881,46.94647,554,2019-06-26 23:03:40,"2019-06-27 01:03:40",NA,NA,NA,NA,122.09302979959,"122.09302979959","V1",26,"26",1,1.82,122.09302979959,"122.09302979959","V1",26,"26",1,1.82,NA,NA,NA,1.15532129820968,23.0246787017903
107,2019,177,2303,50,24.18,73.1,528.6,18.33,12.69,3.101,"2019-06-26 23:03:50",1561590230,7.42679,46.94661,554,2019-06-26 23:03:50,"2019-06-27 01:03:50",NA,NA,NA,NA,106.901587130293,"106.901587130293","V1",26,"26",1,1.82,106.901587130293,"106.901587130293","V1",26,"26",1,1.82,NA,NA,NA,1.17031105033715,23.0096889496629
107,2019,177,2304,NA,24.18,72.7,525.7,18.25,12.69,3.101,"2019-06-26 23:04:00",1561590240,7.426771,46.94673,549,2019-06-26 23:04:00,"2019-06-27 01:04:00",NA,NA,NA,NA,98.1884935684147,"98.1884935684147","V1",26,"26",1,1.82,98.1884935684147,"98.1884935684147","V1",26,"26",1,1.82,NA,NA,NA,1.18102807766081,22.9989719223392
107,2019,177,2304,10,24.16,72.8,526.9,18.26,12.69,3.101,"2019-06-26 23:04:10",1561590250,7.426743,46.94684,547,2019-06-26 23:04:10,"2019-06-27 01:04:10",NA,NA,NA,NA,90.4819993165674,"90.4819993165674","V1",26,"26",1,1.84,90.4819993165674,"90.4819993165674","V1",26,"26",1,1.84,NA,NA,NA,1.19122090324956,22.9687790967504
107,2019,177,2304,20,24.11,72.9,526.4,18.25,12.68,3.101,"2019-06-26 23:04:20",1561590260,7.426658,46.94693,551,2019-06-26 23:04:20,"2019-06-27 01:04:20",NA,NA,NA,NA,80.5799275074337,"80.5799275074337","V1",26,"26",1,1.89,80.5799275074337,"80.5799275074337","V1",26,"26",1,1.89,NA,NA,NA,1.2017951726578,22.9082048273422
107,2019,177,2304,30,24.11,72.7,524.2,18.21,12.69,3.101,"2019-06-26 23:04:30",1561590270,7.426591,46.94701,561,2019-06-26 23:04:30,"2019-06-27 01:04:30",NA,NA,NA,NA,72.9161967898999,"72.9161967898999","V1",26,"26",1,1.89,72.9161967898999,"72.9161967898999","V1",26,"26",1,1.89,NA,NA,NA,1.21088442487357,22.8991155751264
107,2019,177,2304,40,24.11,72.7,524.1,18.18,12.69,3.101,"2019-06-26 23:04:40",1561590280,7.426478,46.94717,574,2019-06-26 23:04:40,"2019-06-27 01:04:40",NA,NA,NA,NA,61.5539519026324,"61.5539519026324","V1",26,"26",1,1.89,61.5539519026324,"61.5539519026324","V1",26,"26",1,1.89,NA,NA,NA,1.22829271050425,22.8817072894957
107,2019,177,2304,50,24.11,72.7,522.5,18.17,12.69,3.101,"2019-06-26 23:04:50",1561590290,7.426323,46.94733,586,2019-06-26 23:04:50,"2019-06-27 01:04:50",NA,NA,NA,NA,52.0927521622363,"52.0927521622363","V1",26,"26",1,1.89,52.0927521622363,"52.0927521622363","V1",26,"26",1,1.89,NA,NA,NA,1.24722688255159,22.8627731174484
107,2019,177,2305,NA,24.11,72.7,523.2,18.17,12.68,3.101,"2019-06-26 23:05:00",1561590300,7.426148,46.94748,596,2019-06-26 23:05:00,"2019-06-27 01:05:00",NA,NA,NA,NA,48.6172358911212,"48.6172358911212","V1",26,"26",1,1.89,48.6172358911212,"48.6172358911212","V1",26,"26",1,1.89,NA,NA,NA,1.26607371922341,22.8439262807766
107,2019,177,2305,10,24.11,72.6,520.8,18.16,12.67,3.101,"2019-06-26 23:05:10",1561590310,7.425981,46.94746,591,2019-06-26 23:05:10,"2019-06-27 01:05:10",NA,NA,NA,NA,38.2300286467588,"38.2300286467588","V1",25.902,"25.902",1,1.792,38.2300286467588,"38.2300286467588","V1",25.902,"25.902",1,1.792,NA,NA,NA,1.27054793198465,22.8394520680153
107,2019,177,2305,20,24.11,72.3,520.5,18.13,12.69,3.101,"2019-06-26 23:05:20",1561590320,7.425761,46.94731,581,2019-06-26 23:05:20,"2019-06-27 01:05:20",NA,NA,NA,NA,15.0320169885796,"15.0320169885796","V1",25.902,"25.902",1,1.792,15.0320169885796,"15.0320169885796","V1",25.902,"25.902",1,1.792,NA,NA,NA,1.26600073931787,22.8439992606821
107,2019,177,2305,30,24.15,71.9,515.1,18.1,12.67,3.101,"2019-06-26 23:05:30",1561590330,7.425495,46.94717,577,2019-06-26 23:05:30,"2019-06-27 01:05:30",NA,NA,NA,NA,13.507162782882,"13.507162782882","V1",25.902,"25.902",1,1.752,13.507162782882,"13.507162782882","V1",25.902,"25.902",1,1.752,NA,NA,NA,1.26368571032414,22.8863142896759
107,2019,177,2305,40,24.18,71.6,520.7,18.08,12.69,3.101,"2019-06-26 23:05:40",1561590340,7.425074,46.94711,576,2019-06-26 23:05:40,"2019-06-27 01:05:40",NA,NA,NA,NA,46.2374369579754,"46.2374369579754","V1",25.902,"25.902",1,1.722,46.2374369579754,"46.2374369579754","V1",25.902,"25.902",1,1.722,NA,NA,NA,1.27312722276392,22.9068727772361
107,2019,177,2305,50,24.18,71.6,523.9,18.12,12.67,3.101,"2019-06-26 23:05:50",1561590350,7.424478,46.94674,568,2019-06-26 23:05:50,"2019-06-27 01:05:50",NA,NA,NA,NA,103.623924149389,"103.623924149389","V1",25.902,"25.902",1,1.722,103.623924149389,"103.623924149389","V1",25.902,"25.902",1,1.722,NA,NA,NA,1.26150106201384,22.9184989379862
107,2019,177,2306,NA,24.18,71.8,526.8,18.13,12.69,3.101,"2019-06-26 23:06:00",1561590360,7.424023,46.94641,563,2019-06-26 23:06:00,"2019-06-27 01:06:00",NA,NA,NA,NA,152.451065502309,"152.451065502309","V1",25.902,"25.902",1,1.722,152.451065502309,"152.451065502309","V1",25.902,"25.902",1,1.722,NA,NA,NA,1.24847333549028,22.9315266645097
107,2019,177,2306,10,24.16,72,525,18.14,12.67,3.101,"2019-06-26 23:06:10",1561590370,7.423643,46.94629,560,2019-06-26 23:06:10,"2019-06-27 01:06:10",NA,NA,NA,NA,183.915223543731,"183.915223543731","V1",25.902,"25.902",1,1.742,183.915223543731,"183.915223543731","V1",25.902,"25.902",1,1.742,NA,NA,NA,1.24995248215995,22.91004751784
107,2019,177,2306,20,24.11,72.3,527.9,18.14,12.7,3.101,"2019-06-26 23:06:20",1561590380,7.423253,46.9462,557,2019-06-26 23:06:20,"2019-06-27 01:06:20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.411989232402,"214.411989232402","V1",25.902,"25.902",1,1.792,NA,NA,NA,1.25357684471544,22.8564231552846
107,2019,177,2306,30,24.07,72.7,529,18.16,12.67,3.101,"2019-06-26 23:06:30",1561590390,7.422836,46.94615,556,2019-06-26 23:06:30,"2019-06-27 01:06:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.782172949291,"244.782172949291","V1",25.902,"25.902",1,1.832,NA,NA,NA,1.26027065621453,22.8097293437855
107,2019,177,2306,40,24.05,73.1,530.1,18.18,12.7,3.101,"2019-06-26 23:06:40",1561590400,7.422443,46.94614,555,2019-06-26 23:06:40,"2019-06-27 01:06:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.636673481666,"271.997427588154, 493.275919375178","Log_16,Log_60",24.906098607215,"25.902, 23.1",2,0.856098607215017,NA,NA,NA,1.26851766704421,22.7814823329558
107,2019,177,2306,50,24,73.4,527.4,18.21,12.67,3.101,"2019-06-26 23:06:50",1561590410,7.422136,46.94617,554,2019-06-26 23:06:50,"2019-06-27 01:06:50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.148704386841,"291.96827883316, 482.329129940521","Log_16,Log_60",24.8454355481233,"25.902, 23.1",2,0.845435548123298,NA,NA,NA,1.27705656794908,22.7229434320509
107,2019,177,2307,NA,23.98,73.5,531.2,18.21,12.69,3.101,"2019-06-26 23:07:00",1561590420,7.421863,46.94619,551,2019-06-26 23:07:00,"2019-06-27 01:07:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.253784787101,"310.422172154031, 474.085397420172","Log_16,Log_60",24.7932752915212,"25.902, 23.1",2,0.813275291521169,NA,NA,NA,1.2836516166136,22.6963483833864
107,2019,177,2307,10,23.95,74.4,537.2,18.31,12.68,3.101,"2019-06-26 23:07:10",1561590430,7.421243,46.9462,548,2019-06-26 23:07:10,"2019-06-27 01:07:10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.392478424218,"354.549185246628, 462.235771601807","Log_16,Log_60",24.6857106832938,"25.902, 23.1",2,0.735710683293842,NA,NA,NA,1.2944487100545,22.6555512899455
107,2019,177,2307,20,23.86,75.9,555.7,18.44,12.67,3.101,"2019-06-26 23:07:20",1561590440,7.420544,46.9463,547,2019-06-26 23:07:20,"2019-06-27 01:07:20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.588982088285,"402.597327126016, 444.580637050553","Log_16,Log_60",24.5704288799892,"25.902, 23.1",2,0.710428879989163,NA,NA,NA,1.30966668170591,22.5503333182941
107,2019,177,2307,30,23.72,77.6,586.7,18.59,12.69,3.101,"2019-06-26 23:07:30",1561590450,7.419955,46.94666,546,2019-06-26 23:07:30,"2019-06-27 01:07:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.440545881203,"439.061625015239, 403.819466747166","Log_16,Log_60",24.4424220294937,"25.902, 23.1",2,0.72242202949371,NA,NA,NA,1.3369888932296,22.3830111067704
107,2019,177,2307,40,23.57,78.8,583.4,18.64,12.67,3.101,"2019-06-26 23:07:40",1561590460,7.41954,46.94697,546,2019-06-26 23:07:40,"2019-06-27 01:07:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.658854827403,"467.3238320091, 371.993877645706","Log_16,Log_60",24.3418740045316,"25.902, 23.1",2,0.771874004531558,NA,NA,NA,1.35738328495804,22.212616715042
107,2019,177,2307,50.13,23.42,80.1,620.9,18.69,12.69,3.101,"2019-06-26 23:07:50",1561590470,7.419161,46.94726,547,2019-06-26 23:07:50,"2019-06-27 01:07:50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.376714215973,"495.596839844305, 345.156588587641","Log_16,Log_60",24.2503120041108,"25.902, 23.1",2,0.830312004110791,NA,NA,NA,1.37442536971814,22.0455746302819
107,2019,177,2308,NA,23.29,81,568.5,18.68,12.67,3.101,"2019-06-26 23:08:00",1561590480,7.418804,46.94757,549,2019-06-26 23:08:00,"2019-06-27 01:08:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.272191530182,"319.272191530182","V1",23.1,"23.1",1,-0.189999999999998,NA,NA,NA,1.39064577323152,21.8993542267685
107,2019,177,2308,10,23.19,81.7,567.7,18.67,12.69,3.101,"2019-06-26 23:08:10",1561590490,7.418665,46.94776,550,2019-06-26 23:08:10,"2019-06-27 01:08:10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.129425893464,"303.129425893464","V1",23.1,"23.1",1,-0.0899999999999963,NA,NA,NA,1.40018824617819,21.7898117538218
107,2019,177,2308,20,23.13,82.1,560.6,18.67,12.67,3.101,"2019-06-26 23:08:20",1561590500,7.418676,46.9478,551,2019-06-26 23:08:20,"2019-06-27 01:08:20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.69242992492,"298.69242992492","V1",23.1,"23.1",1,-0.0299999999999976,NA,NA,NA,1.40247915662963,21.7275208433704
107,2019,177,2308,30.13,23.11,82.3,581.3,18.67,12.69,3.101,"2019-06-26 23:08:30",1561590510,7.418738,46.94802,554,2019-06-26 23:08:30,"2019-06-27 01:08:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.295556935879,"274.295556935879","V1",23.1,"23.1",1,-0.00999999999999801,NA,NA,NA,1.41519490072872,21.6948050992713
107,2019,177,2308,40,23.08,82.8,582,18.76,12.67,3.101,"2019-06-26 23:08:40",1561590520,7.418723,46.94838,558,2019-06-26 23:08:40,"2019-06-27 01:08:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.510695987582,"238.510695987582","V1",23.1,"23.1",1,0.0200000000000031,NA,NA,NA,1.43470691417415,21.6452930858258
107,2019,177,2308,50,23.01,83.3,585.6,18.77,12.69,3.101,"2019-06-26 23:08:50",1561590530,7.419158,46.94855,560,2019-06-26 23:08:50,"2019-06-27 01:08:50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.654492678636,"207.654492678636","V1",23.1,"23.1",1,0.0899999999999999,NA,NA,NA,1.45041175932688,21.5595882406731
107,2019,177,2309,NA,22.93,84.1,588.7,18.79,12.67,3.101,"2019-06-26 23:09:00",1561590540,7.419649,46.94868,563,2019-06-26 23:09:00,"2019-06-27 01:09:00",NA,NA,NA,NA,183.002016325269,"183.002016325269","V1",23.1,"23.1",1,0.170000000000005,335.195409100126,"487.388801874984, 183.002016325269","Log_16,Log_60",23.8648846550733,"25.902, 23.1",2,0.934884655073297,NA,NA,NA,1.46545998637776,21.4645400136222
107,2019,177,2309,10,22.86,84.8,582.9,18.81,12.69,3.101,"2019-06-26 23:09:10",1561590550,7.420084,46.94882,565,2019-06-26 23:09:10,"2019-06-27 01:09:10",NA,NA,NA,NA,163.496911340124,"163.496911340124","V1",23.1,"23.1",1,0.240000000000002,372.70632948552,"462.258201040414, 492.363876076022, 163.496911340124","Log_16,Log_25,Log_60",23.5368068988592,"25.902, 22.333, 23.1",3,0.676806898859184,NA,NA,NA,1.4809116194047,21.3790883805953
107,2019,177,2309,20,22.78,84.9,564.1,18.73,12.68,3.101,"2019-06-26 23:09:20",1561590560,7.419971,46.94918,559,2019-06-26 23:09:20,"2019-06-27 01:09:20",NA,NA,NA,NA,124.14866241538,"124.14866241538","V1",23.1,"23.1",1,0.32,356.769103974003,"487.009279298353, 459.149370208277, 124.14866241538","Log_16,Log_25,Log_60",23.4323257401064,"25.902, 22.333, 23.1",3,0.652325740106434,NA,NA,NA,1.50265924440709,21.2773407555929
107,2019,177,2309,30,22.72,85.2,555.8,18.69,12.67,3.101,"2019-06-26 23:09:30",1561590570,7.419811,46.9495,557,2019-06-26 23:09:30,"2019-06-27 01:09:30",NA,NA,NA,NA,91.5373914058865,"91.5373914058865","V1",23.1,"23.1",1,0.380000000000003,262.214632242885,"432.891873079884, 91.5373914058865","Log_25,Log_60",22.966122690012,"22.333, 23.1",2,0.246122690012051,NA,NA,NA,1.51865376483554,21.2013462351645
107,2019,177,2309,40,22.66,85.2,547.5,18.63,12.69,3.101,"2019-06-26 23:09:40",1561590580,7.419633,46.94983,555,2019-06-26 23:09:40,"2019-06-27 01:09:40",NA,NA,NA,NA,64.5300543453932,"64.5300543453932","V1",23.1,"23.1",1,0.440000000000001,236.371493374736,"408.212932404078, 64.5300543453932","Log_25,Log_60",22.9953034670631,"22.333, 23.1",2,0.335303467063074,NA,NA,NA,1.53173793314348,21.1282620668565
107,2019,177,2309,50,22.64,85.4,539.8,18.62,12.68,3.101,"2019-06-26 23:09:50",1561590590,7.419489,46.95018,553,2019-06-26 23:09:50,"2019-06-27 01:09:50",NA,NA,NA,NA,51.7842680772179,"51.7842680772179","V1",23.1,"23.1",1,0.460000000000001,217.186793564902,"382.589319052587, 51.7842680772179","Log_25,Log_60",23.0085613518131,"22.333, 23.1",2,0.368561351813142,NA,NA,NA,1.54312453387775,21.0968754661222
107,2019,177,2310,10,22.58,85.7,552.6,18.62,12.67,3.101,"2019-06-26 23:10:10",1561590610,7.420151,46.95039,558,2019-06-26 23:10:10,"2019-06-27 01:10:10",NA,NA,NA,NA,11.1172479218291,"11.1172479218291","V1",23.1,"23.1",1,0.52,172.819229614471,"334.521211307113, 11.1172479218291","Log_25,Log_60",23.0753299179291,"22.333, 23.1",2,0.49532991792908,NA,NA,NA,1.57600956276669,21.0039904372333
107,2019,177,2310,20,22.58,85.7,541.6,18.6,12.68,3.101,"2019-06-26 23:10:20",1561590620,7.420553,46.95045,559,2019-06-26 23:10:20,"2019-06-27 01:10:20",NA,NA,NA,NA,35.4623884016974,"35.4623884016974","V1",23.1,"23.1",1,0.520000000000003,174.295226152455,"313.128063903212, 35.4623884016974","Log_25,Log_60",23.0219724702032,"22.333, 23.1",2,0.441972470203197,NA,NA,NA,1.59458070497038,20.9854192950296
107,2019,177,2310,30,22.58,85.6,538.4,18.55,12.67,3.101,"2019-06-26 23:10:30",1561590630,7.420963,46.95061,563,2019-06-26 23:10:30,"2019-06-27 01:10:30",NA,NA,NA,NA,71.3862024991011,"71.3862024991011","V1",23.1,"23.1",1,0.520000000000003,177.270720042189,"283.155237585277, 71.3862024991011","Log_25,Log_60",22.9455660999634,"22.333, 23.1",2,0.365566099963434,NA,NA,NA,1.61956488613099,20.960435113869
107,2019,177,2310,40,22.58,85.6,539.4,18.57,12.68,3.101,"2019-06-26 23:10:40",1561590640,7.421433,46.95076,563,2019-06-26 23:10:40,"2019-06-27 01:10:40",NA,NA,NA,NA,110.767560266392,"110.767560266392","V1",23.1,"23.1",1,0.520000000000003,182.500477043151,"254.233393819911, 110.767560266392","Log_25,Log_60",22.867236995484,"22.333, 23.1",2,0.287236995484029,NA,NA,NA,1.64840926783208,20.9315907321679
107,2019,177,2310,50,22.58,85.3,538.9,18.53,12.67,3.101,"2019-06-26 23:10:50",1561590650,7.421923,46.95088,563,2019-06-26 23:10:50,"2019-06-27 01:10:50",NA,NA,NA,NA,150.064653412479,"150.064653412479","V1",23.1,"23.1",1,0.520000000000007,293.719160601981,"499.64674943422, 231.446078959244, 150.064653412479","Log_16,Log_25,Log_60",23.2766547284311,"25.902, 22.333, 23.1",3,0.696654728431088,NA,NA,NA,1.67727727046264,20.9027227295374
107,2019,177,2311,NA,22.58,85.2,536.3,18.53,12.68,3.101,"2019-06-26 23:11:00",1561590660,7.422354,46.95093,564,2019-06-26 23:11:00,"2019-06-27 01:11:00",NA,NA,NA,NA,182.244019180204,"182.244019180204","V1",23.1,"23.1",1,0.520000000000003,296.762812763254,"486.410986328354, 221.633432781203, 182.244019180204","Log_16,Log_25,Log_60",23.2907835493043,"25.902, 22.333, 23.1",3,0.710783549304338,NA,NA,NA,1.68964700792118,20.8903529920788
107,2019,177,2311,10.13,22.58,85.2,549.8,18.58,12.67,3.101,"2019-06-26 23:11:10",1561590670,7.422679,46.95073,563,2019-06-26 23:11:10,"2019-06-27 01:11:10",NA,NA,NA,NA,198.639919446943,"198.639919446943","V1",23.1,"23.1",1,0.520000000000003,299.011004430083,"454.666936765052, 243.726157078255, 198.639919446943","Log_16,Log_25,Log_60",23.3660211289549,"25.902, 22.333, 23.1",3,0.786021128954889,NA,NA,NA,1.66328973510599,20.916710264894
107,2019,177,2311,20,22.63,85.5,558.6,18.67,12.68,3.101,"2019-06-26 23:11:20",1561590680,7.423118,46.95048,565,2019-06-26 23:11:20,"2019-06-27 01:11:20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.332391214029,"414.146034682152, 274.922897148155, 226.92824181178","Log_16,Log_25,Log_60",23.4801493176107,"25.902, 22.333, 23.1",3,0.850149317610658,NA,NA,NA,1.62615789063344,21.0038421093666
107,2019,177,2311,30,22.61,85.7,570.1,18.69,12.68,3.101,"2019-06-26 23:11:30",1561590690,7.423589,46.95027,561,2019-06-26 23:11:30,"2019-06-27 01:11:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.838964026193,"377.27710427881, 305.431229591414, 261.808558208356","Log_16,Log_25,Log_60",23.6044734465683,"25.902, 22.333, 23.1",3,0.994473446568286,NA,NA,NA,1.58984060759967,21.0201593924003
107,2019,177,2311,40,22.58,85.8,561.4,18.72,12.66,3.101,"2019-06-26 23:11:40",1561590700,7.423983,46.9501,562,2019-06-26 23:11:40,"2019-06-27 01:11:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.353778312085,"348.064776925805, 332.439630195064, 292.556927815387","Log_16,Log_25,Log_60",23.7175821967757,"25.902, 22.333, 23.1",3,1.13758219677567,NA,NA,NA,1.55957463791975,21.0204253620802
107,2019,177,2311,50,22.58,85.4,546.3,18.62,12.68,3.101,"2019-06-26 23:11:50",1561590710,7.424074,46.95027,565,2019-06-26 23:11:50,"2019-06-27 01:11:50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.410582146326,"363.321470178302, 317.181520670455, 298.728755590222","Log_16,Log_25,Log_60",23.6721596465692,"25.902, 22.333, 23.1",3,1.09215964656922,NA,NA,NA,1.56652866795245,21.0134713320475
107,2019,177,2312,NA,22.59,85,538.5,18.54,12.67,3.101,"2019-06-26 23:12:00",1561590720,7.423833,46.95043,564,2019-06-26 23:12:00,"2019-06-27 01:12:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.41323362227,"386.386567967662, 294.047914443633, 280.805218455514","Log_16,Log_25,Log_60",23.5862146394222,"25.902, 22.333, 23.1",3,0.99621463942217,NA,NA,NA,1.58874215353157,21.0012578464684
107,2019,177,2312,10,22.64,84.3,542.8,18.5,12.67,3.101,"2019-06-26 23:12:10",1561590730,7.423559,46.95067,562,2019-06-26 23:12:10,"2019-06-27 01:12:10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.654474047662,"418.922428364216, 262.110770247433, 262.930223531338","Log_16,Log_25,Log_60",23.476025916924,"25.902, 22.333, 23.1",3,0.836025916924029,NA,NA,NA,1.61721237313164,21.0227876268684
107,2019,177,2312,20,22.69,84,549.1,18.54,12.67,3.101,"2019-06-26 23:12:20",1561590740,7.423161,46.95094,562,2019-06-26 23:12:20,"2019-06-27 01:12:20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.064371853377,"458.560701422299, 225.296545774408, 240.335868363423","Log_16,Log_25,Log_60",23.3510183240738,"25.902, 22.333, 23.1",3,0.661018324073801,NA,NA,NA,1.65315911326298,21.036840886737
107,2019,177,2312,30.13,22.71,83.4,543.3,18.53,12.67,3.101,"2019-06-26 23:12:30",1561590750,7.422825,46.95106,562,2019-06-26 23:12:30,"2019-06-27 01:12:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.51910902695,"481.668393406946, 207.99188228381, 220.897051390094","Log_16,Log_25,Log_60",23.2866302352616,"25.902, 22.333, 23.1",3,0.576630235261632,NA,NA,NA,1.67830169983075,21.0316983001693
107,2019,177,2312,40,22.74,83.2,539.2,18.55,12.67,3.101,"2019-06-26 23:12:40",1561590760,7.422293,46.9512,561,2019-06-26 23:12:40,"2019-06-27 01:12:40",NA,NA,NA,NA,192.010155687239,"192.061479714321, 191.958831660157","Log_25,Log_60",22.7166025089757,"22.333, 23.1",2,-0.0233974910242836,192.010155687239,"192.061479714321, 191.958831660157","Log_25,Log_60",22.7166025089757,"22.333, 23.1",2,-0.0233974910242836,21,1.7166025089757,21.0233974910243,NA,21.0233974910243
107,2019,177,2312,50,22.78,84.1,547.7,18.66,12.67,3.101,"2019-06-26 23:12:50",1561590770,7.422056,46.95147,560,2019-06-26 23:12:50,"2019-06-27 01:12:50",NA,NA,NA,NA,180.394850871046,"165.185438973745, 195.604262768347","Log_25,Log_60",22.6841664304194,"22.333, 23.1",2,-0.0958335695805665,180.394850871046,"165.185438973745, 195.604262768347","Log_25,Log_60",22.6841664304194,"22.333, 23.1",2,-0.0958335695805665,21,1.6841664304194,21.0958335695806,NA,21.0958335695806
107,2019,177,2313,NA,22.78,84.6,540.2,18.79,12.66,3.101,"2019-06-26 23:13:00",1561590780,7.422298,46.9517,563,2019-06-26 23:13:00,"2019-06-27 01:13:00",NA,NA,NA,NA,136.772300096705,"136.772300096705","V1",22.333,"22.333",1,-0.447000000000003,181.642962462878,"136.772300096705, 226.51362482905","Log_25,Log_60",22.6217652589227,"22.333, 23.1",2,-0.158234741077262,NA,NA,NA,1.65826027923325,21.1217397207668
107,2019,177,2313,10,22.8,84.6,540.5,18.82,12.67,3.101,"2019-06-26 23:13:10",1561590790,7.422583,46.952,564,2019-06-26 23:13:10,"2019-06-27 01:13:10",NA,NA,NA,NA,102.355866310121,"102.355866310121","V1",22.333,"22.333",1,-0.467000000000002,183.882495312629,"102.355866310121, 265.409124315137","Log_25,Log_60",22.5464704266613,"22.333, 23.1",2,-0.2535295733387,NA,NA,NA,1.62557751779828,21.1744224822017
107,2019,177,2313,20,22.84,84.7,538.5,18.85,12.66,3.101,"2019-06-26 23:13:20",1561590800,7.422881,46.95241,565,2019-06-26 23:13:20,"2019-06-27 01:13:20",NA,NA,NA,NA,62.6771723739688,"62.6771723739688","V1",22.333,"22.333",1,-0.507000000000001,188.474252185362,"62.6771723739688, 314.271331996755","Log_25,Log_60",22.4605330466985,"22.333, 23.1",2,-0.379466953301517,NA,NA,NA,1.58401575977117,21.2559842402288
107,2019,177,2313,30,22.86,83.9,536.6,18.8,12.67,3.101,"2019-06-26 23:13:30",1561590810,7.422913,46.95276,566,2019-06-26 23:13:30,"2019-06-27 01:13:30",NA,NA,NA,NA,34.1526288943408,"34.1526288943408","V1",22.333,"22.333",1,-0.527000000000001,190.02090128331,"34.1526288943408, 345.889173672279","Log_25,Log_60",22.4019268027492,"22.333, 23.1",2,-0.458073197250801,NA,NA,NA,1.55506499214255,21.3049350078574
